"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
2.45797398520553e-06,0.555902635047144,0.376,0.267,0.0337086552331087,"2","NDUFB7","CD14 Mono"
2.90792163402188e-06,0.829123259557489,0.277,0.178,0.0398792372889761,"2","ENY2","CD14 Mono"
4.16141220323663e-06,0.455605913683063,0.424,0.312,0.0570696069551872,"2","FIS1","CD14 Mono"
4.49725333825659e-06,0.469293167918844,0.374,0.267,0.0616753322808508,"2","PRDX6","CD14 Mono"
7.89606016945336e-06,0.516806235124793,0.584,0.484,0.108286569163883,"2","NEDD8","CD14 Mono"
8.82290237831557e-06,0.707953302920271,0.393,0.288,0.12099728321622,"2","SRSF9","CD14 Mono"
1.2199784700102e-05,0.363104527239949,0.501,0.396,0.167307847377199,"2","C19orf53","CD14 Mono"
1.29820365538844e-05,0.576816481332149,0.283,0.192,0.17803564929997,"2","HADHA","CD14 Mono"
1.99345195614443e-05,0.686188634138473,0.308,0.221,0.273382001265648,"2","PGAM1","CD14 Mono"
2.10567612814462e-05,0.527156038527804,0.314,0.223,0.288772424213753,"2","ATF4","CD14 Mono"
2.82788528997254e-05,0.508082342341342,0.374,0.275,0.387816188666833,"2","UQCRQ","CD14 Mono"
3.20860620542289e-05,0.471880928273185,0.328,0.238,0.440028255011695,"2","MRPL20","CD14 Mono"
3.33687262554011e-05,0.440157903560408,0.613,0.541,0.457618711866571,"2","PSME2","CD14 Mono"
3.58919044771525e-05,0.574633873927792,0.281,0.196,0.492221577999669,"2","XAF1","CD14 Mono"
3.8397694350877e-05,0.40043523656773,0.32,0.225,0.526585980327927,"2","RTN4","CD14 Mono"
3.84067572767338e-05,0.35998474278338,0.391,0.288,0.526710269293127,"2","BAX","CD14 Mono"
4.14409309814029e-05,0.481906458966598,0.543,0.441,0.56832092747896,"2","PCBP1","CD14 Mono"
4.44664503303612e-05,0.569727629109336,0.299,0.211,0.609812899830573,"2","C1orf43","CD14 Mono"
5.25893447496432e-05,0.253596921392463,0.696,0.605,0.721210273896606,"2","C19orf43","CD14 Mono"
6.77361377331366e-05,0.638300630955751,0.395,0.298,0.928933392872236,"2","PSMB7","CD14 Mono"
7.63193151409994e-05,0.825227297254496,0.308,0.221,1,"2","ALKBH7","CD14 Mono"
0.00480693295767446,0.727415416618851,0.335,0.268,1,"2","LAMTOR5","CD14 Mono"
0.000141914260557507,0.643728190134968,0.372,0.286,1,"2","SCAND1","CD14 Mono"
0.000305994041186984,0.530699773553095,0.366,0.276,1,"2","RBX1","CD14 Mono"
8.35302085396432e-05,0.527700209292575,0.501,0.411,1,"2","JTB","CD14 Mono"
9.14853391804361e-05,0.522263280103082,0.335,0.248,1,"2","CHMP2A","CD14 Mono"
0.0029362298900601,0.51822079536569,0.341,0.276,1,"2","AURKAIP1","CD14 Mono"
0.00226124135281134,0.507289962089849,0.424,0.358,1,"2","CRIP1","CD14 Mono"
0.000212928838429792,0.491346862716725,0.299,0.217,1,"2","NDUFA3","CD14 Mono"
0.000388989587064311,0.459979710471321,0.38,0.298,1,"2","ZNF706","CD14 Mono"
0.00189571287911145,0.459065814601644,0.62,0.562,1,"2","SSR4","CD14 Mono"
0.00141148240091244,0.456516040293182,0.297,0.227,1,"2","NDUFS8","CD14 Mono"
0.00017743696745731,0.44180722573204,0.32,0.24,1,"2","POLR2J","CD14 Mono"
0.000122841041205911,0.437159709754664,0.426,0.342,1,"2","ATP5H","CD14 Mono"
0.00161472506110837,0.433623134468133,0.347,0.272,1,"2","MSN","CD14 Mono"
0.000222168933707112,0.432780615630351,0.293,0.21,1,"2","EIF6","CD14 Mono"
0.000380573582630849,0.420926892628086,0.254,0.18,1,"2","TMEM147","CD14 Mono"
0.000276050765403126,0.414540982129616,0.559,0.474,1,"2","PARK7","CD14 Mono"
0.00454184114121674,0.41140549423614,0.314,0.244,1,"2","BUD31","CD14 Mono"
0.0031793226639364,0.387786091253027,0.289,0.226,1,"2","P4HB","CD14 Mono"
0.00246217012646147,0.380851792465485,0.254,0.187,1,"2","COX14","CD14 Mono"
8.40403321113913e-05,0.37404169653191,0.601,0.528,1,"2","CALM2","CD14 Mono"
0.00970184106904552,0.361379265454543,0.258,0.2,1,"2","CAPZA2","CD14 Mono"
0.00207778498932959,0.3570653545491,0.47,0.393,1,"2","ATP5B","CD14 Mono"
0.000736132609298587,0.356546723501731,0.647,0.565,1,"2","APRT","CD14 Mono"
0.00212601825696524,0.354613540121627,0.27,0.206,1,"2","PSMB2","CD14 Mono"
0.00034991258356136,0.343271264078199,0.491,0.419,1,"2","ATP5G3","CD14 Mono"
0.00135608291728927,0.341679958736959,0.528,0.433,1,"2","TRAPPC1","CD14 Mono"
0.00113440652367132,0.333419684646191,0.345,0.268,1,"2","RAB5C","CD14 Mono"
0.00175313074263728,0.331253871614862,0.252,0.185,1,"2","YWHAH","CD14 Mono"
0.000346520024704543,0.325201265266399,0.383,0.295,1,"2","OSTF1","CD14 Mono"
0.00831540455723733,0.322928779664715,0.262,0.204,1,"2","VDAC1","CD14 Mono"
0.00623715877053534,0.304646338295464,0.391,0.323,1,"2","SSU72","CD14 Mono"
0.00342076040139688,0.291783433297389,0.268,0.199,1,"2","LSM10","CD14 Mono"
0.00862423130951011,0.284005830884777,0.688,0.633,1,"2","EDF1","CD14 Mono"
0.000715075230044088,0.279393259347355,0.751,0.688,1,"2","ATP5L","CD14 Mono"
0.00458713959752096,0.2665785951356,0.353,0.282,1,"2","POLR1D","CD14 Mono"
0.00475137629509536,0.262361103855174,0.393,0.332,1,"2","PLP2","CD14 Mono"
0.00489343191115725,0.261616704366222,0.545,0.467,1,"2","GUK1","CD14 Mono"
0.00366734922432852,0.259545737927709,0.8,0.73,1,"2","MT-ATP6","CD14 Mono"
0.00056728636601143,0.257794694411947,0.324,0.24,1,"2","ERGIC3","CD14 Mono"
0.00930817141297728,0.251419864328922,0.333,0.264,1,"2","MTDH","CD14 Mono"
0,6.91122123585034,0.936,0.041,0,"3","CD79A","B"
0,5.71851982869506,0.855,0.053,0,"3","MS4A1","B"
2.65597388082529e-274,4.6367473889712,0.916,0.142,3.6424025801638e-270,"3","CD79B","B"
2.39762509409901e-272,7.37975668388705,0.564,0.009,3.28810305404738e-268,"3","LINC00926","B"
9.48178348771665e-271,6.68805138725732,0.622,0.022,1.30033178750546e-266,"3","TCL1A","B"
2.94239518126895e-266,3.97183579402803,0.89,0.118,4.03520075159224e-262,"3","HLA-DQA1","B"
2.74501570039047e-237,7.13505065864305,0.488,0.007,3.76451453151549e-233,"3","VPREB3","B"
1.17193186890855e-229,4.04484736802301,0.863,0.147,1.60718736502119e-225,"3","HLA-DQB1","B"
5.25573613251938e-185,2.98654211129718,1,0.821,7.20771653213708e-181,"3","CD74","B"
1.95194498795634e-183,2.8530286247696,1,0.494,2.67689735648333e-179,"3","HLA-DRA","B"
2.42006606061893e-170,6.36063050159685,0.381,0.009,3.3188785955328e-166,"3","FCER2","B"
2.40627880579874e-165,2.50394286711188,0.985,0.449,3.29997075427239e-161,"3","HLA-DPB1","B"
3.30065459943718e-159,4.51958916914491,0.483,0.037,4.52651771766815e-155,"3","BANK1","B"
5.21401529283008e-154,2.21607263763767,0.983,0.381,7.15050057258717e-150,"3","HLA-DRB1","B"
4.61921320379531e-142,2.1409756752451,0.977,0.421,6.33478898768488e-138,"3","HLA-DPA1","B"
4.00716484177643e-138,6.05770194126722,0.311,0.007,5.49542586401219e-134,"3","TSPAN13","B"
3.74662820602971e-137,3.82247474150743,0.523,0.065,5.13812592174915e-133,"3","HLA-DQA2","B"
7.08341124993792e-135,6.72078965680431,0.297,0.006,9.71419018816486e-131,"3","FCRLA","B"
9.11845573872829e-130,2.05466592043703,0.962,0.741,1.2505050200092e-125,"3","CD37","B"
1.08036565911297e-119,2.20967659333316,0.852,0.276,1.48161346490752e-115,"3","HLA-DRB5","B"
2.2559761388977e-119,3.36633269228742,0.491,0.068,3.0938456768843e-115,"3","HVCN1","B"
7.43733395087488e-116,5.52361140199933,0.276,0.008,1.01995597802298e-111,"3","PKIG","B"
1.14716305419278e-114,5.48400188718993,0.288,0.011,1.57321941251998e-110,"3","HLA-DOB","B"
1.49145634823168e-101,4.68464015792693,0.282,0.015,2.04538323596492e-97,"3","BLK","B"
5.30175079184065e-101,2.52569331712877,0.695,0.201,7.27082103593026e-97,"3","HLA-DMA","B"
2.75149105335357e-98,3.69257972467748,0.317,0.024,3.77339483056909e-94,"3","PDLIM1","B"
3.05733999079669e-98,4.64038762892779,0.288,0.018,4.19283606337858e-94,"3","GNG7","B"
9.25292295036622e-98,5.43064302054843,0.265,0.013,1.26894585341322e-93,"3","CD72","B"
1.38542098238373e-92,2.92226307061025,0.549,0.126,1.89996633524105e-88,"3","HLA-DMB","B"
3.86705233397005e-87,4.81147938473451,0.273,0.02,5.30327557080652e-83,"3","P2RX5","B"
2.4775735563188e-84,4.12510485104306,0.291,0.026,3.3977443751356e-80,"3","CD40","B"
1.70670630286118e-74,3.83692136063476,0.352,0.056,2.34057702374383e-70,"3","EAF2","B"
6.54295097926382e-71,3.6820456959817,0.314,0.044,8.9730029729624e-67,"3","PPAPDC1B","B"
3.85473313339085e-69,3.40190236954795,0.375,0.071,5.28638101913221e-65,"3","IRF8","B"
1.79702422647021e-66,0.610881554516634,1,0.993,2.46443902418125e-62,"3","RPL18A","B"
1.3839090720709e-61,3.21296142589733,0.326,0.058,1.89789290143803e-57,"3","CYB561A3","B"
3.295027656438e-61,3.70003973556456,0.27,0.037,4.51880092803907e-57,"3","QRSL1","B"
2.24367473450352e-57,3.56878684429892,0.282,0.045,3.07697553089813e-53,"3","MARCH1","B"
8.51896215096472e-55,3.55736526160712,0.267,0.042,1.1682904693833e-50,"3","MEF2C","B"
1.60961977292848e-52,0.645100173481985,1,0.98,2.20743255659412e-48,"3","RPS23","B"
3.84958995867629e-52,3.16370406474315,0.323,0.069,5.27932766932867e-48,"3","SMIM14","B"
4.30487619999513e-51,0.711628433618616,0.991,0.943,5.90370722067332e-47,"3","RPS11","B"
9.2708513043179e-50,0.578711443407235,1,0.976,1.27140454787416e-45,"3","RPS5","B"
5.01291849466356e-49,1.96511046882186,0.465,0.151,6.8747164235816e-45,"3","LY86","B"
7.75507120787541e-49,3.08860262363249,0.294,0.06,1.06353046544803e-44,"3","PLEKHF2","B"
6.86371482237248e-46,2.12810570883511,0.471,0.176,9.41289850740161e-42,"3","SNX2","B"
9.73383757672882e-45,0.773660716708884,0.936,0.669,1.33489848527259e-40,"3","LTB","B"
2.46549473383095e-39,1.46084821156633,0.695,0.427,3.38117947797577e-35,"3","ISG20","B"
2.5124332357631e-38,1.92425885933616,0.392,0.132,3.44555093952552e-34,"3","NCF1","B"
9.69740706028589e-38,1.23660260057403,0.811,0.569,1.32990240424761e-33,"3","CXCR4","B"
1.39927849572441e-36,0.413995600998081,1,0.999,1.91897052903646e-32,"3","RPL13A","B"
1.11172707948385e-35,1.69833254567325,0.5,0.231,1.52462251680415e-31,"3","SNHG7","B"
1.60807939153094e-35,1.11262118095496,0.872,0.781,2.20532007754553e-31,"3","LAPTM5","B"
7.39113238775133e-35,0.445567724460414,1,0.986,1.01361989565622e-30,"3","RPS8","B"
1.40144388978692e-33,0.384411431038949,1,0.995,1.92194015045378e-29,"3","RPL15","B"
3.14680268279265e-31,0.44071661718569,1,0.986,4.31552519918184e-27,"3","RPL8","B"
2.05314848314741e-29,2.74071296104835,0.25,0.069,2.81568782978836e-25,"3","LAT2","B"
4.3165157188514e-29,1.80399791652696,0.41,0.178,5.91966965683281e-25,"3","FAIM3","B"
1.02437136344517e-26,0.384797624419836,0.994,0.982,1.4048228878287e-22,"3","RPL18","B"
1.6994101839662e-24,0.377165826522425,0.997,0.993,2.33057112629124e-20,"3","RPS27","B"
4.62209608344289e-24,0.378524899085888,0.997,0.985,6.33874256883358e-20,"3","RPL10A","B"
1.2999927403886e-23,0.791095832478564,0.843,0.612,1.78281004416893e-19,"3","PTPRCAP","B"
9.73434147554648e-23,2.07878341649575,0.273,0.102,1.33496758995644e-18,"3","STX7","B"
1.00468831339009e-21,0.571163810241858,0.953,0.886,1.37782955298317e-17,"3","CD52","B"
9.95346677967505e-21,0.452908056013415,0.997,0.978,1.36501843416464e-16,"3","GNB2L1","B"
1.17812408838646e-20,1.76474802541877,0.297,0.122,1.61567937481319e-16,"3","SYPL1","B"
8.94316577229338e-20,0.444858513311213,0.988,0.954,1.22646575401231e-15,"3","RPSA","B"
1.89854440827665e-19,0.361368159933561,0.997,0.991,2.6036638015106e-15,"3","RPL12","B"
1.22427850956703e-18,0.655865872594938,0.756,0.643,1.67897554802022e-14,"3","LIMD2","B"
1.18814665379558e-17,0.33533017511416,0.997,0.985,1.62942432101526e-13,"3","RPL29","B"
4.27906038010517e-17,1.65149132721433,0.262,0.111,5.86830340527623e-13,"3","BIRC3","B"
2.8581190782199e-16,0.318261526612278,0.994,0.983,3.91962450387076e-12,"3","FAU","B"
6.41174337807629e-16,0.276879361700981,1,0.997,8.79306486869383e-12,"3","RPS18","B"
1.69362833659779e-15,0.297787710936498,1,0.99,2.32264190081021e-11,"3","RPL23A","B"
2.36037549488975e-15,0.475897146002406,0.907,0.859,3.23701895369181e-11,"3","RPS21","B"
3.84929163166316e-15,1.61947279577803,0.265,0.121,5.27891854366286e-11,"3","PRKCB","B"
7.92653127175359e-15,0.251872290746609,1,0.994,1.08704449860829e-10,"3","RPL19","B"
9.89556927497899e-15,0.313637817299036,0.997,0.975,1.35707837037062e-10,"3","RPL9","B"
1.2143257261629e-14,0.348697335687515,0.997,0.963,1.6653263008598e-10,"3","RPS13","B"
1.21702528166763e-14,0.997122864993901,0.581,0.449,1.66902847127899e-10,"3","SNX3","B"
2.53875572171969e-14,0.612611107273197,0.866,0.833,3.48164959676638e-10,"3","EEF2","B"
2.93668932503828e-14,1.27861567299304,0.366,0.209,4.0273757403575e-10,"3","FAM26F","B"
9.33626571367223e-14,0.287159271441231,1,0.992,1.28037547997301e-09,"3","RPL21","B"
2.48371449259129e-13,0.258818478203488,1,0.993,3.40616605513969e-09,"3","RPS19","B"
2.75078845936524e-13,1.1355016998505,0.485,0.328,3.77243129317349e-09,"3","POLD4","B"
3.91552930706403e-13,0.252269646483667,0.997,0.992,5.36975689170761e-09,"3","RPLP2","B"
6.76115093428458e-13,0.335592378114485,0.977,0.952,9.27224239127788e-09,"3","RPL37A","B"
7.42373471040702e-13,0.81958443022574,0.576,0.441,1.01809097818522e-08,"3","PLAC8","B"
8.586039183476e-13,0.501137203549334,0.913,0.884,1.1774894136219e-08,"3","EEF1B2","B"
3.56700563129397e-12,0.389802141875534,0.89,0.825,4.89179152275656e-08,"3","GLTSCR2","B"
5.3042456789142e-12,0.308719054378484,0.968,0.952,7.27424252406293e-08,"3","RPL37","B"
5.71226049905156e-12,0.30899780364888,0.98,0.97,7.83379404839931e-08,"3","RPL35","B"
8.60559648307257e-12,1.59309920418385,0.323,0.182,1.18017150168857e-07,"3","RPL22L1","B"
2.00497621788022e-11,0.285027288666992,0.988,0.972,2.74962438520094e-07,"3","RPL5","B"
2.97371771390139e-11,1.18236469875362,0.328,0.199,4.07815647284437e-07,"3","RCSD1","B"
3.16242143784164e-11,1.22279196333375,0.337,0.205,4.33694475985603e-07,"3","SEC62","B"
6.53013070357599e-11,0.282447831926601,0.991,0.979,8.95542124688412e-07,"3","RPS3A","B"
1.31234782777673e-10,0.92076046641202,0.477,0.357,1.79975381101301e-06,"3","PNISR","B"
5.98226464405081e-10,1.4030849319395,0.262,0.147,8.20407773285128e-06,"3","BLOC1S2","B"
7.1910865715186e-10,0.281999907074161,0.977,0.955,9.8618561241806e-06,"3","RPL27","B"
2.09571422930721e-09,0.542309066808108,0.622,0.517,2.87406249407191e-05,"3","HMGN1","B"
3.22819989480294e-09,1.1308672810933,0.305,0.189,4.42715333573276e-05,"3","TMEM243","B"
4.0589571700704e-09,1.02042719010887,0.265,0.152,5.56645386303454e-05,"3","RNASEH2B","B"
4.21750986874935e-09,1.08069878502855,0.259,0.145,5.78389303400285e-05,"3","POU2F2","B"
5.22818729882763e-09,0.864066636956768,0.468,0.345,7.16993606161222e-05,"3","CD69","B"
9.75204184587776e-09,0.390051847963339,0.82,0.723,0.000133739501874368,"3","RPSAP58","B"
1.17568652180486e-08,1.0039342087163,0.253,0.148,0.000161233649600319,"3","DRAM2","B"
4.68369124808154e-08,1.03054329593343,0.573,0.458,0.000642321417761903,"3","SELL","B"
6.56009176685552e-08,0.455990709845124,0.701,0.632,0.000899650984906566,"3","EIF4A2","B"
7.22550531987093e-08,0.42103703425527,0.791,0.748,0.000990905799567099,"3","TSC22D3","B"
3.16076835193339e-07,0.812496264819519,0.326,0.23,0.00433467771784146,"3","ZFP36L1","B"
3.46848471003742e-07,0.454996648317636,0.654,0.602,0.00475667993134532,"3","ATP6V1G1","B"
4.3332337354077e-07,0.83728137793436,0.358,0.256,0.00594259674473812,"3","SP100","B"
4.56307178556637e-07,0.250858246244788,0.881,0.808,0.00625779664672572,"3","ARPC3","B"
6.0096151077543e-07,0.648361757258897,0.608,0.539,0.00824158615877424,"3","CD53","B"
9.9823201150782e-07,1.13233823533106,0.267,0.18,0.0136897538058182,"3","DCK","B"
1.0798079733499e-06,1.11501488909027,0.294,0.207,0.0148084865465205,"3","PAPOLA","B"
1.10334587411824e-06,0.31299041480448,0.913,0.876,0.0151312853176575,"3","BTG1","B"
2.61968391513871e-06,1.10173938914434,0.273,0.186,0.0359263452122123,"3","EZR","B"
3.13131343913109e-06,0.477710477062213,0.669,0.625,0.0429428325042437,"3","CCNI","B"
3.62409014858463e-06,0.731827761614459,0.535,0.474,0.0497007722976896,"3","ANAPC16","B"
3.90821886556494e-06,0.88359964119238,0.288,0.201,0.0535973135223576,"3","HERPUD1","B"
9.61316151910845e-06,0.765763026079172,0.372,0.284,0.131834897073053,"3","PTPN6","B"
1.15235311525944e-05,0.492550680291161,0.599,0.558,0.15803370622668,"3","ERP29","B"
1.28479802599488e-05,0.65035166857961,0.593,0.557,0.176197201284938,"3","UCP2","B"
1.36435894607697e-05,0.73777847260118,0.355,0.273,0.187108185864995,"3","SP110","B"
2.66365951953405e-05,0.415007348570002,0.727,0.704,0.365294266508899,"3","CIRBP","B"
2.71730008929037e-05,0.427065786717634,0.77,0.758,0.372650534245281,"3","TXNIP","B"
2.94145402732449e-05,1.46484685250401,0.308,0.233,0.403391005307281,"3","RASGRP2","B"
4.27915664553584e-05,0.664298317977765,0.323,0.239,0.586843542368784,"3","RHOH","B"
4.93312247279278e-05,0.371761270158961,0.695,0.684,0.676528415918801,"3","NBEAL1","B"
5.54287193565689e-05,0.925095647783154,0.291,0.216,0.760149457255986,"3","TAF7","B"
6.82875715885278e-05,0.762676231271763,0.358,0.294,0.93649575676507,"3","FAM65B","B"
0.0004086820711467,0.903027938739711,0.267,0.204,1,"3","LSM10","B"
0.000388132041740072,0.854177634685945,0.279,0.218,1,"3","TSTD1","B"
0.000107813388270249,0.833208212522939,0.375,0.31,1,"3","STK17A","B"
0.00100945481507116,0.718228626327883,0.491,0.45,1,"3","UQCRH","B"
0.00210009985897405,0.714647002482608,0.331,0.292,1,"3","SEP15","B"
0.00317135415491959,0.706609864359375,0.25,0.197,1,"3","LSM2","B"
0.000701368626238928,0.670282843761304,0.273,0.212,1,"3","TCEA1","B"
0.000158809183799,0.639910742614367,0.334,0.262,1,"3","LSM7","B"
0.00709680229022717,0.596019438686715,0.331,0.301,1,"3","SPCS2","B"
0.00159121752210506,0.592176592611433,0.64,0.633,1,"3","HMGB1","B"
0.000706266302913258,0.578048445561827,0.358,0.304,1,"3","EIF4G2","B"
0.000716539148974434,0.550373377135284,0.602,0.606,1,"3","HNRNPDL","B"
0.00179667171818563,0.500988993891574,0.366,0.321,1,"3","EVI2B","B"
0.00878413128578082,0.393238966571177,0.506,0.496,1,"3","HNRNPK","B"
8.24080815226747e-05,0.375890580902419,0.654,0.634,1,"3","HNRNPA2B1","B"
0.00830823164396532,0.375102032247364,0.474,0.442,1,"3","C11orf31","B"
0.00011443451062421,0.302532995445702,0.846,0.86,1,"3","RPL23","B"
0.000801026749404357,0.263751235148769,0.244,0.361,1,"3","UBE2L6","B"
1.98101330256306e-209,3.36591370023011,0.968,0.228,2.71676164313498e-205,"4","CCL5","CD8 T"
1.27973345974308e-172,2.35601959096533,0.924,0.214,1.75502646669166e-168,"4","NKG7","CD8 T"
6.50384861503248e-169,4.4820619909185,0.564,0.052,8.91937799065554e-165,"4","GZMK","CD8 T"
1.06863815108661e-168,2.5487790810934,0.78,0.119,1.46553036040017e-164,"4","GZMA","CD8 T"
8.89778867212213e-161,2.53525921915764,0.755,0.121,1.22024273849483e-156,"4","CST7","CD8 T"
2.91905821990997e-105,2.23866570704929,0.78,0.235,4.00319644278453e-101,"4","CTSW","CD8 T"
6.98664705277783e-103,3.40933092148243,0.475,0.07,9.58148776817952e-99,"4","CD8A","CD8 T"
1.01132192620685e-98,3.00698406610539,0.459,0.068,1.38692688960007e-94,"4","KLRG1","CD8 T"
5.80073885719701e-89,2.26807349817158,0.564,0.131,7.95513326875998e-85,"4","LYAR","CD8 T"
1.17838786331605e-81,0.681651842034054,1,1,1.61604111575163e-77,"4","B2M","CD8 T"
7.23354761110753e-79,3.61244779185534,0.389,0.061,9.92008719387287e-75,"4","GZMH","CD8 T"
3.82366216316354e-76,1.50721037857469,0.933,0.501,5.24377029056247e-72,"4","IL32","CD8 T"
8.97193664833564e-65,0.848969700607762,0.994,0.98,1.23041139195275e-60,"4","HLA-C","CD8 T"
4.68278049236439e-54,1.8022070086556,0.564,0.201,6.42196516722852e-50,"4","GZMM","CD8 T"
7.61497309225158e-54,1.10903204269747,0.459,0.115,1.04431740987138e-49,"4","PRF1","CD8 T"
1.73896478564524e-53,1.26512960714499,0.873,0.472,2.38481630703389e-49,"4","CD3D","CD8 T"
1.06018445503452e-49,0.70429447837803,0.994,0.962,1.45393696163434e-45,"4","HLA-A","CD8 T"
1.31044865080453e-45,2.29620404296035,0.373,0.094,1.79714927971333e-41,"4","CD8B","CD8 T"
7.97197196518423e-43,1.92625872481055,0.404,0.114,1.09327623530536e-38,"4","HOPX","CD8 T"
1.39812024724561e-40,1.11023796127682,0.876,0.61,1.91738210707263e-36,"4","PTPRCAP","CD8 T"
1.70616479208798e-36,1.23030834245534,0.752,0.512,2.33983439586945e-32,"4","HCST","CD8 T"
5.19484891516994e-36,1.38650006348228,0.322,0.086,7.12421580226405e-32,"4","CCL4","CD8 T"
1.4513097859709e-35,0.518979539228052,1,1,1.99032624048049e-31,"4","MALAT1","CD8 T"
1.79192982607414e-35,2.00563541537129,0.318,0.09,2.45745256347808e-31,"4","SAMD3","CD8 T"
2.27847963226837e-29,0.551275570073155,0.971,0.945,3.12470696769284e-25,"4","HLA-B","CD8 T"
3.51094577124817e-29,2.63051563045044,0.261,0.071,4.81491103068974e-25,"4","NCR3","CD8 T"
8.18065356114429e-27,2.05706107505293,0.42,0.189,1.12189482937533e-22,"4","APOBEC3G","CD8 T"
2.59758015152052e-24,1.0555498338605,0.592,0.33,3.56232141979524e-20,"4","LCK","CD8 T"
4.08782527983608e-24,1.71794214744192,0.315,0.114,5.6060435887672e-20,"4","C12orf75","CD8 T"
1.4342462435652e-23,1.13555027950154,0.277,0.087,1.96692529842531e-19,"4","FGFBP2","CD8 T"
9.26287740441062e-23,0.879094051095049,0.697,0.481,1.27031100724087e-18,"4","CD99","CD8 T"
2.97531543460522e-22,1.58962052328387,0.446,0.234,4.0803475870176e-18,"4","DUSP2","CD8 T"
5.96997227523113e-20,0.837821209553646,0.707,0.456,8.18721997825198e-16,"4","CD3E","CD8 T"
7.39010243203428e-20,0.446087936404323,0.936,0.866,1.01347864752918e-15,"4","MYL12A","CD8 T"
1.09571573889393e-19,0.959843450981233,0.653,0.448,1.50266456431913e-15,"4","RARRES3","CD8 T"
7.11477398237516e-19,1.10153570934687,0.49,0.295,9.75720103942929e-15,"4","CD2","CD8 T"
1.1476615043247e-17,0.293182520429378,0.274,0.1,1.57390298703089e-13,"4","GZMB","CD8 T"
2.47370807944697e-17,1.55675753445185,0.255,0.098,3.39244326015358e-13,"4","CHST12","CD8 T"
